"Plot Title: 10718924"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10718924, SEN S/N: 10718924)","Coupler Detached (LGR S/N: 10718924)","End Of File (LGR S/N: 10718924)"
600,06/14/20 12:00:00 PM,9.583,,
601,06/14/20 01:00:00 PM,9.485,,
602,06/14/20 02:00:00 PM,9.460,,
603,06/14/20 03:00:00 PM,9.485,,
604,06/14/20 04:00:00 PM,9.558,,
605,06/14/20 05:00:00 PM,9.780,,
606,06/14/20 06:00:00 PM,9.928,,
607,06/14/20 07:00:00 PM,10.075,,
608,06/14/20 08:00:00 PM,10.149,,
609,06/14/20 09:00:00 PM,10.124,,
610,06/14/20 10:00:00 PM,10.051,,
611,06/14/20 11:00:00 PM,9.952,,
612,06/15/20 12:00:00 AM,9.829,,
613,06/15/20 01:00:00 AM,9.706,,
614,06/15/20 02:00:00 AM,9.583,,
615,06/15/20 03:00:00 AM,9.485,,
616,06/15/20 04:00:00 AM,9.435,,
617,06/15/20 05:00:00 AM,9.386,,
618,06/15/20 06:00:00 AM,9.361,,
619,06/15/20 07:00:00 AM,9.361,,
620,06/15/20 08:00:00 AM,9.386,,
621,06/15/20 09:00:00 AM,9.460,,
622,06/15/20 10:00:00 AM,9.558,,
623,06/15/20 11:00:00 AM,9.731,,
624,06/15/20 12:00:00 PM,9.903,,
625,06/15/20 01:00:00 PM,10.222,,
626,06/15/20 02:00:00 PM,10.516,,
627,06/15/20 03:00:00 PM,10.736,,
628,06/15/20 04:00:00 PM,11.078,,
629,06/15/20 05:00:00 PM,11.321,,
630,06/15/20 06:00:00 PM,11.370,,
631,06/15/20 07:00:00 PM,11.346,,
632,06/15/20 08:00:00 PM,11.370,,
633,06/15/20 09:00:00 PM,11.370,,
634,06/15/20 10:00:00 PM,11.346,,
635,06/15/20 11:00:00 PM,11.321,,
636,06/16/20 12:00:00 AM,11.248,,
637,06/16/20 01:00:00 AM,11.151,,
638,06/16/20 02:00:00 AM,11.005,,
639,06/16/20 03:00:00 AM,10.858,,
640,06/16/20 04:00:00 AM,10.761,,
641,06/16/20 05:00:00 AM,10.687,,
642,06/16/20 06:00:00 AM,10.590,,
643,06/16/20 07:00:00 AM,10.492,,
644,06/16/20 08:00:00 AM,10.418,,
645,06/16/20 09:00:00 AM,10.418,,
646,06/16/20 10:00:00 AM,10.516,,
647,06/16/20 11:00:00 AM,10.638,,
648,06/16/20 12:00:00 PM,10.810,,
649,06/16/20 01:00:00 PM,11.102,,
650,06/16/20 02:00:00 PM,11.248,,
651,06/16/20 03:00:00 PM,11.467,,
652,06/16/20 04:00:00 PM,11.686,,
653,06/16/20 05:00:00 PM,11.807,,
654,06/16/20 06:00:00 PM,11.880,,
655,06/16/20 07:00:00 PM,11.977,,
656,06/16/20 08:00:00 PM,12.025,,
657,06/16/20 09:00:00 PM,12.001,,
658,06/16/20 10:00:00 PM,11.904,,
659,06/16/20 11:00:00 PM,11.759,,
660,06/17/20 12:00:00 AM,11.613,,
661,06/17/20 01:00:00 AM,11.467,,
662,06/17/20 02:00:00 AM,11.346,,
663,06/17/20 03:00:00 AM,11.248,,
664,06/17/20 04:00:00 AM,11.175,,
665,06/17/20 05:00:00 AM,11.127,,
666,06/17/20 06:00:00 AM,11.005,,
667,06/17/20 07:00:00 AM,10.883,,
668,06/17/20 08:00:00 AM,10.810,,
669,06/17/20 09:00:00 AM,10.761,,
670,06/17/20 10:00:00 AM,10.834,,
671,06/17/20 11:00:00 AM,11.005,,
672,06/17/20 12:00:00 PM,11.151,,
673,06/17/20 01:00:00 PM,11.394,,
674,06/17/20 02:00:00 PM,11.662,,
675,06/17/20 03:00:00 PM,11.929,,
676,06/17/20 04:00:00 PM,12.195,,
677,06/17/20 05:00:00 PM,12.461,,
678,06/17/20 06:00:00 PM,12.485,,
679,06/17/20 07:00:00 PM,12.558,,
680,06/17/20 08:00:00 PM,12.558,,
681,06/17/20 09:00:00 PM,12.485,,
682,06/17/20 10:00:00 PM,12.364,,
683,06/17/20 11:00:00 PM,12.268,,
684,06/18/20 12:00:00 AM,12.122,,
685,06/18/20 01:00:00 AM,12.025,,
686,06/18/20 02:00:00 AM,11.929,,
687,06/18/20 03:00:00 AM,11.856,,
688,06/18/20 04:00:00 AM,11.734,,
689,06/18/20 05:00:00 AM,11.565,,
690,06/18/20 06:00:00 AM,11.419,,
691,06/18/20 07:00:00 AM,11.346,,
692,06/18/20 08:00:00 AM,11.297,,
693,06/18/20 09:00:00 AM,11.297,,
694,06/18/20 10:00:00 AM,11.370,,
695,06/18/20 11:00:00 AM,11.492,,
696,06/18/20 12:00:00 PM,11.589,,
697,06/18/20 01:00:00 PM,11.734,,
698,06/18/20 02:00:00 PM,11.904,,
699,06/18/20 03:00:00 PM,12.001,,
700,06/18/20 04:00:00 PM,12.171,,
701,06/18/20 05:00:00 PM,12.364,,
702,06/18/20 06:00:00 PM,12.485,,
703,06/18/20 07:00:00 PM,12.630,,
704,06/18/20 08:00:00 PM,12.630,,
705,06/18/20 09:00:00 PM,12.558,,
706,06/18/20 10:00:00 PM,12.461,,
707,06/18/20 11:00:00 PM,12.364,,
708,06/19/20 12:00:00 AM,12.268,,
709,06/19/20 01:00:00 AM,12.219,,
710,06/19/20 02:00:00 AM,12.122,,
711,06/19/20 03:00:00 AM,12.025,,
712,06/19/20 04:00:00 AM,11.880,,
713,06/19/20 05:00:00 AM,11.783,,
714,06/19/20 06:00:00 AM,11.710,,
715,06/19/20 07:00:00 AM,11.637,,
716,06/19/20 08:00:00 AM,11.540,,
717,06/19/20 09:00:00 AM,11.492,,
718,06/19/20 10:00:00 AM,11.419,,
719,06/19/20 11:00:00 AM,11.321,,
720,06/19/20 12:00:00 PM,11.248,,
721,06/19/20 01:00:00 PM,11.151,,
722,06/19/20 02:00:00 PM,11.102,,
723,06/19/20 03:00:00 PM,11.053,,
724,06/19/20 04:00:00 PM,11.053,,
725,06/19/20 05:00:00 PM,11.078,,
726,06/19/20 06:00:00 PM,11.102,,
727,06/19/20 07:00:00 PM,11.102,,
728,06/19/20 08:00:00 PM,11.127,,
729,06/19/20 09:00:00 PM,11.078,,
730,06/19/20 10:00:00 PM,10.956,,
731,06/19/20 11:00:00 PM,10.858,,
732,06/20/20 12:00:00 AM,10.761,,
733,06/20/20 01:00:00 AM,10.663,,
734,06/20/20 02:00:00 AM,10.541,,
735,06/20/20 03:00:00 AM,10.394,,
736,06/20/20 04:00:00 AM,10.247,,
737,06/20/20 05:00:00 AM,10.124,,
738,06/20/20 06:00:00 AM,9.977,,
739,06/20/20 07:00:00 AM,9.879,,
740,06/20/20 08:00:00 AM,9.805,,
741,06/20/20 09:00:00 AM,9.780,,
742,06/20/20 10:00:00 AM,9.780,,
743,06/20/20 11:00:00 AM,9.805,,
744,06/20/20 12:00:00 PM,9.903,,
745,06/20/20 01:00:00 PM,10.100,,
746,06/20/20 02:00:00 PM,10.247,,
747,06/20/20 03:00:00 PM,10.320,,
748,06/20/20 04:00:00 PM,10.271,,
749,06/20/20 05:00:00 PM,10.222,,
750,06/20/20 06:00:00 PM,10.075,,
751,06/20/20 07:00:00 PM,9.977,,
752,06/20/20 08:00:00 PM,9.928,,
753,06/20/20 09:00:00 PM,9.928,,
754,06/20/20 10:00:00 PM,9.879,,
755,06/20/20 11:00:00 PM,9.829,,
756,06/21/20 12:00:00 AM,9.731,,
757,06/21/20 01:00:00 AM,9.583,,
758,06/21/20 02:00:00 AM,9.460,,
759,06/21/20 03:00:00 AM,9.361,,
760,06/21/20 04:00:00 AM,9.262,,
761,06/21/20 05:00:00 AM,9.139,,
762,06/21/20 06:00:00 AM,9.089,,
763,06/21/20 07:00:00 AM,9.015,,
764,06/21/20 08:00:00 AM,8.916,,
765,06/21/20 09:00:00 AM,8.817,,
766,06/21/20 10:00:00 AM,8.742,,
767,06/21/20 11:00:00 AM,8.693,,
768,06/21/20 12:00:00 PM,8.643,,
769,06/21/20 01:00:00 PM,8.593,,
770,06/21/20 02:00:00 PM,8.543,,
771,06/21/20 03:00:00 PM,8.469,,
772,06/21/20 04:00:00 PM,8.419,,
773,06/21/20 05:00:00 PM,8.394,,
774,06/21/20 06:00:00 PM,8.344,,
775,06/21/20 07:00:00 PM,8.344,,
776,06/21/20 08:00:00 PM,8.319,,
777,06/21/20 09:00:00 PM,8.295,,
778,06/21/20 10:00:00 PM,8.270,,
779,06/21/20 11:00:00 PM,8.245,,
780,06/22/20 12:00:00 AM,8.170,,
781,06/22/20 01:00:00 AM,8.045,,
782,06/22/20 02:00:00 AM,7.945,,
783,06/22/20 03:00:00 AM,7.795,,
784,06/22/20 04:00:00 AM,7.670,,
785,06/22/20 05:00:00 AM,7.544,,
786,06/22/20 06:00:00 AM,7.444,,
787,06/22/20 07:00:00 AM,7.343,,
788,06/22/20 08:00:00 AM,7.242,,
789,06/22/20 09:00:00 AM,7.142,,
790,06/22/20 10:00:00 AM,7.041,,
791,06/22/20 11:00:00 AM,6.940,,
792,06/22/20 12:00:00 PM,6.889,,
793,06/22/20 01:00:00 PM,6.788,,
794,06/22/20 02:00:00 PM,6.712,,
795,06/22/20 03:00:00 PM,6.636,,
796,06/22/20 04:00:00 PM,6.560,,
797,06/22/20 05:00:00 PM,6.509,,
798,06/22/20 06:00:00 PM,6.458,,
799,06/22/20 07:00:00 PM,6.408,,
800,06/22/20 08:00:00 PM,6.382,,
801,06/22/20 09:00:00 PM,6.331,,
802,06/22/20 10:00:00 PM,6.306,,
803,06/22/20 11:00:00 PM,6.281,,
804,06/23/20 12:00:00 AM,6.230,,
805,06/23/20 01:00:00 AM,6.179,,
806,06/23/20 02:00:00 AM,6.128,,
807,06/23/20 03:00:00 AM,6.077,,
808,06/23/20 04:00:00 AM,6.000,,
809,06/23/20 05:00:00 AM,5.949,,
810,06/23/20 06:00:00 AM,5.872,,
811,06/23/20 07:00:00 AM,5.847,,
812,06/23/20 08:00:00 AM,5.796,,
813,06/23/20 09:00:00 AM,5.770,,
814,06/23/20 10:00:00 AM,5.745,,
815,06/23/20 11:00:00 AM,5.745,,
816,06/23/20 12:00:00 PM,5.719,,
817,06/23/20 01:00:00 PM,5.719,,
818,06/23/20 02:00:00 PM,5.719,,
819,06/23/20 03:00:00 PM,5.693,,
820,06/23/20 04:00:00 PM,5.719,,
821,06/23/20 05:00:00 PM,5.745,,
822,06/23/20 06:00:00 PM,5.719,,
823,06/23/20 07:00:00 PM,5.719,,
824,06/23/20 08:00:00 PM,5.668,,
825,06/23/20 09:00:00 PM,5.642,,
826,06/23/20 10:00:00 PM,5.591,,
827,06/23/20 11:00:00 PM,5.539,,
828,06/24/20 12:00:00 AM,5.514,,
829,06/24/20 01:00:00 AM,5.462,,
830,06/24/20 02:00:00 AM,5.437,,
831,06/24/20 03:00:00 AM,5.385,,
832,06/24/20 04:00:00 AM,5.360,,
833,06/24/20 05:00:00 AM,5.308,,
834,06/24/20 06:00:00 AM,5.257,,
835,06/24/20 07:00:00 AM,5.205,,
836,06/24/20 08:00:00 AM,5.154,,
837,06/24/20 09:00:00 AM,5.102,,
838,06/24/20 10:00:00 AM,5.102,,
839,06/24/20 11:00:00 AM,5.076,,
840,06/24/20 12:00:00 PM,5.102,,
841,06/24/20 01:00:00 PM,5.128,,
842,06/24/20 02:00:00 PM,5.179,,
843,06/24/20 03:00:00 PM,5.257,,
844,06/24/20 04:00:00 PM,5.385,,
845,06/24/20 05:00:00 PM,5.514,,
846,06/24/20 06:00:00 PM,5.642,,
847,06/24/20 07:00:00 PM,5.719,,
848,06/24/20 08:00:00 PM,5.770,,
849,06/24/20 09:00:00 PM,5.770,,
850,06/24/20 10:00:00 PM,5.770,,
851,06/24/20 11:00:00 PM,5.770,,
852,06/25/20 12:00:00 AM,5.745,,
853,06/25/20 01:00:00 AM,5.719,,
854,06/25/20 02:00:00 AM,5.668,,
855,06/25/20 03:00:00 AM,5.616,,
856,06/25/20 04:00:00 AM,5.616,,
857,06/25/20 05:00:00 AM,5.591,,
858,06/25/20 06:00:00 AM,5.565,,
859,06/25/20 07:00:00 AM,5.565,,
860,06/25/20 08:00:00 AM,5.591,,
861,06/25/20 09:00:00 AM,5.616,,
862,06/25/20 10:00:00 AM,5.668,,
863,06/25/20 11:00:00 AM,5.796,,
864,06/25/20 12:00:00 PM,5.949,,
865,06/25/20 01:00:00 PM,6.102,,
866,06/25/20 02:00:00 PM,6.255,,
867,06/25/20 03:00:00 PM,6.433,,
868,06/25/20 04:00:00 PM,6.560,,
869,06/25/20 05:00:00 PM,6.687,,
870,06/25/20 06:00:00 PM,6.813,,
871,06/25/20 07:00:00 PM,6.889,,
872,06/25/20 08:00:00 PM,6.940,,
873,06/25/20 09:00:00 PM,6.990,,
874,06/25/20 10:00:00 PM,7.066,,
875,06/25/20 11:00:00 PM,7.091,,
876,06/26/20 12:00:00 AM,7.091,,
877,06/26/20 01:00:00 AM,7.015,,
878,06/26/20 02:00:00 AM,6.940,,
879,06/26/20 03:00:00 AM,6.788,,
880,06/26/20 04:00:00 AM,6.661,,
881,06/26/20 05:00:00 AM,6.560,,
882,06/26/20 06:00:00 AM,6.458,,
883,06/26/20 07:00:00 AM,6.433,,
884,06/26/20 08:00:00 AM,6.408,,
885,06/26/20 09:00:00 AM,6.433,,
886,06/26/20 10:00:00 AM,6.484,,
887,06/26/20 11:00:00 AM,6.560,,
888,06/26/20 12:00:00 PM,6.687,,
889,06/26/20 01:00:00 PM,6.813,,
890,06/26/20 02:00:00 PM,6.990,,
891,06/26/20 03:00:00 PM,7.167,,
892,06/26/20 04:00:00 PM,7.343,,
893,06/26/20 05:00:00 PM,7.494,,
894,06/26/20 06:00:00 PM,7.645,,
895,06/26/20 07:00:00 PM,7.795,,
896,06/26/20 08:00:00 PM,7.920,,
897,06/26/20 09:00:00 PM,7.945,,
898,06/26/20 10:00:00 PM,7.995,,
899,06/26/20 11:00:00 PM,7.970,,
900,06/27/20 12:00:00 AM,7.920,,
901,06/27/20 01:00:00 AM,7.845,,
902,06/27/20 02:00:00 AM,7.770,,
903,06/27/20 03:00:00 AM,7.695,,
904,06/27/20 04:00:00 AM,7.619,,
905,06/27/20 05:00:00 AM,7.544,,
906,06/27/20 06:00:00 AM,7.469,,
907,06/27/20 07:00:00 AM,7.393,,
908,06/27/20 08:00:00 AM,7.343,,
909,06/27/20 09:00:00 AM,7.318,,
910,06/27/20 10:00:00 AM,7.343,,
911,06/27/20 11:00:00 AM,7.444,,
912,06/27/20 12:00:00 PM,7.569,,
913,06/27/20 01:00:00 PM,7.695,,
914,06/27/20 02:00:00 PM,7.870,,
915,06/27/20 03:00:00 PM,8.095,,
916,06/27/20 04:00:00 PM,8.245,,
917,06/27/20 05:00:00 PM,8.394,,
918,06/27/20 06:00:00 PM,8.543,,
919,06/27/20 07:00:00 PM,8.643,,
920,06/27/20 08:00:00 PM,8.742,,
921,06/27/20 09:00:00 PM,8.767,,
922,06/27/20 10:00:00 PM,8.742,,
923,06/27/20 11:00:00 PM,8.717,,
924,06/28/20 12:00:00 AM,8.717,,
925,06/28/20 01:00:00 AM,8.742,,
926,06/28/20 02:00:00 AM,8.742,,
927,06/28/20 03:00:00 AM,8.693,,
928,06/28/20 04:00:00 AM,8.643,,
929,06/28/20 05:00:00 AM,8.568,,
930,06/28/20 06:00:00 AM,8.469,,
931,06/28/20 07:00:00 AM,8.344,,
932,06/28/20 08:00:00 AM,8.295,,
933,06/28/20 09:00:00 AM,8.270,,
934,06/28/20 10:00:00 AM,8.319,,
935,06/28/20 11:00:00 AM,8.344,,
936,06/28/20 12:00:00 PM,8.369,,
937,06/28/20 01:00:00 PM,8.494,,
938,06/28/20 02:00:00 PM,8.519,,
939,06/28/20 03:00:00 PM,8.593,,
940,06/28/20 04:00:00 PM,8.543,,
941,06/28/20 05:00:00 PM,8.494,,
942,06/28/20 06:00:00 PM,8.469,,
943,06/28/20 07:00:00 PM,8.419,,
944,06/28/20 08:00:00 PM,8.394,,
945,06/28/20 09:00:00 PM,8.319,,
946,06/28/20 10:00:00 PM,8.270,,
947,06/28/20 11:00:00 PM,8.270,,
948,06/29/20 12:00:00 AM,8.220,,
949,06/29/20 01:00:00 AM,8.170,,
950,06/29/20 02:00:00 AM,8.120,,
951,06/29/20 03:00:00 AM,8.070,,
952,06/29/20 04:00:00 AM,7.995,,
953,06/29/20 05:00:00 AM,7.895,,
954,06/29/20 06:00:00 AM,7.845,,
955,06/29/20 07:00:00 AM,7.770,,
956,06/29/20 08:00:00 AM,7.720,,
957,06/29/20 09:00:00 AM,7.695,,
958,06/29/20 10:00:00 AM,7.720,,
959,06/29/20 11:00:00 AM,7.820,,
960,06/29/20 12:00:00 PM,7.920,,
961,06/29/20 01:00:00 PM,8.045,,
962,06/29/20 02:00:00 PM,8.095,,
963,06/29/20 03:00:00 PM,8.195,,
964,06/29/20 04:00:00 PM,8.295,,
965,06/29/20 05:00:00 PM,8.344,,
966,06/29/20 06:00:00 PM,8.344,,
967,06/29/20 07:00:00 PM,8.369,,
968,06/29/20 08:00:00 PM,8.344,,
969,06/29/20 09:00:00 PM,8.319,,
970,06/29/20 10:00:00 PM,8.295,,
971,06/29/20 11:00:00 PM,8.295,,
972,06/30/20 12:00:00 AM,8.295,,
973,06/30/20 01:00:00 AM,8.270,,
974,06/30/20 02:00:00 AM,8.220,,
975,06/30/20 03:00:00 AM,8.170,,
976,06/30/20 04:00:00 AM,8.095,,
977,06/30/20 05:00:00 AM,8.045,,
978,06/30/20 06:00:00 AM,7.945,,
979,06/30/20 07:00:00 AM,7.870,,
980,06/30/20 08:00:00 AM,7.820,,
981,06/30/20 09:00:00 AM,7.795,,
982,06/30/20 10:00:00 AM,7.820,,
983,06/30/20 11:00:00 AM,7.895,,
984,06/30/20 12:00:00 PM,7.995,,
985,06/30/20 01:00:00 PM,8.020,,
986,06/30/20 02:00:00 PM,8.095,,
987,06/30/20 03:00:00 PM,8.245,,
988,06/30/20 04:00:00 PM,8.319,,
989,06/30/20 05:00:00 PM,8.369,,
990,06/30/20 06:00:00 PM,8.394,,
991,06/30/20 07:00:00 PM,8.419,,
992,06/30/20 08:00:00 PM,8.369,,
993,06/30/20 09:00:00 PM,8.344,,
994,06/30/20 10:00:00 PM,8.295,,
995,06/30/20 11:00:00 PM,8.270,,
996,07/01/20 12:00:00 AM,8.245,,
997,07/01/20 01:00:00 AM,8.195,,
998,07/01/20 02:00:00 AM,8.120,,
999,07/01/20 03:00:00 AM,8.020,,
1000,07/01/20 04:00:00 AM,7.920,,
1001,07/01/20 05:00:00 AM,7.795,,
1002,07/01/20 06:00:00 AM,7.695,,
1003,07/01/20 07:00:00 AM,7.594,,
1004,07/01/20 08:00:00 AM,7.544,,
1005,07/01/20 09:00:00 AM,7.494,,
1006,07/01/20 10:00:00 AM,7.519,,
1007,07/01/20 11:00:00 AM,7.569,,
1008,07/01/20 12:00:00 PM,7.695,,
1009,07/01/20 01:00:00 PM,7.845,,
1010,07/01/20 02:00:00 PM,8.020,,
1011,07/01/20 03:00:00 PM,8.195,,
1012,07/01/20 04:00:00 PM,8.369,,
1013,07/01/20 05:00:00 PM,8.519,,
1014,07/01/20 06:00:00 PM,8.568,,
1015,07/01/20 07:00:00 PM,8.543,,
1016,07/01/20 08:00:00 PM,8.643,,
1017,07/01/20 09:00:00 PM,8.643,,
1018,07/01/20 10:00:00 PM,8.519,,
1019,07/01/20 11:00:00 PM,8.344,,
1020,07/02/20 12:00:00 AM,8.220,,
1021,07/02/20 01:00:00 AM,8.120,,
1022,07/02/20 02:00:00 AM,8.095,,
1023,07/02/20 03:00:00 AM,8.070,,
1024,07/02/20 04:00:00 AM,8.045,,
1025,07/02/20 05:00:00 AM,8.045,,
1026,07/02/20 06:00:00 AM,7.945,,
1027,07/02/20 07:00:00 AM,7.870,,
1028,07/02/20 08:00:00 AM,7.820,,
1029,07/02/20 09:00:00 AM,7.795,,
1030,07/02/20 10:00:00 AM,7.820,,
1031,07/02/20 11:00:00 AM,7.820,,
1032,07/02/20 12:00:00 PM,7.845,,
1033,07/02/20 01:00:00 PM,7.870,,
1034,07/02/20 02:00:00 PM,7.945,,
1035,07/02/20 03:00:00 PM,8.095,,
1036,07/02/20 04:00:00 PM,8.319,,
1037,07/02/20 05:00:00 PM,8.444,,
1038,07/02/20 06:00:00 PM,8.543,,
1039,07/02/20 07:00:00 PM,8.643,,
1040,07/02/20 08:00:00 PM,8.668,,
1041,07/02/20 09:00:00 PM,8.643,,
1042,07/02/20 10:00:00 PM,8.643,,
1043,07/02/20 11:00:00 PM,8.643,,
1044,07/03/20 12:00:00 AM,8.643,,
1045,07/03/20 01:00:00 AM,8.593,,
1046,07/03/20 02:00:00 AM,8.568,,
1047,07/03/20 03:00:00 AM,8.568,,
1048,07/03/20 04:00:00 AM,8.494,,
1049,07/03/20 05:00:00 AM,8.444,,
1050,07/03/20 06:00:00 AM,8.394,,
1051,07/03/20 07:00:00 AM,8.369,,
1052,07/03/20 08:00:00 AM,8.394,,
1053,07/03/20 09:00:00 AM,8.444,,
1054,07/03/20 10:00:00 AM,8.494,,
1055,07/03/20 11:00:00 AM,8.618,,
1056,07/03/20 12:00:00 PM,8.742,,
1057,07/03/20 01:00:00 PM,8.866,,
1058,07/03/20 02:00:00 PM,9.064,,
1059,07/03/20 03:00:00 PM,9.287,,
1060,07/03/20 04:00:00 PM,9.509,,
1061,07/03/20 05:00:00 PM,9.632,,
1062,07/03/20 06:00:00 PM,9.657,,
1063,07/03/20 07:00:00 PM,9.756,,
1064,07/03/20 08:00:00 PM,9.805,,
1065,07/03/20 09:00:00 PM,9.829,,
1066,07/03/20 10:00:00 PM,9.805,,
1067,07/03/20 11:00:00 PM,9.731,,
1068,07/04/20 12:00:00 AM,9.632,,
1069,07/04/20 01:00:00 AM,9.534,,
1070,07/04/20 02:00:00 AM,9.460,,
1071,07/04/20 03:00:00 AM,9.435,,
1072,07/04/20 04:00:00 AM,9.386,,
1073,07/04/20 05:00:00 AM,9.361,,
1074,07/04/20 06:00:00 AM,9.312,,
1075,07/04/20 07:00:00 AM,9.287,,
1076,07/04/20 08:00:00 AM,9.238,,
1077,07/04/20 09:00:00 AM,9.238,,
1078,07/04/20 10:00:00 AM,9.262,,
1079,07/04/20 11:00:00 AM,9.336,,
1080,07/04/20 12:00:00 PM,9.435,,
1081,07/04/20 01:00:00 PM,9.608,,
1082,07/04/20 02:00:00 PM,9.805,,
1083,07/04/20 03:00:00 PM,10.075,,
1084,07/04/20 04:00:00 PM,10.320,,
1085,07/04/20 05:00:00 PM,10.492,,
1086,07/04/20 06:00:00 PM,10.516,,
1087,07/04/20 07:00:00 PM,10.638,,
1088,07/04/20 08:00:00 PM,10.736,,
1089,07/04/20 09:00:00 PM,10.834,,
1090,07/04/20 10:00:00 PM,10.761,,
1091,07/04/20 11:00:00 PM,10.614,,
1092,07/05/20 12:00:00 AM,10.492,,
1093,07/05/20 01:00:00 AM,10.443,,
1094,07/05/20 02:00:00 AM,10.443,,
1095,07/05/20 03:00:00 AM,10.320,,
1096,07/05/20 04:00:00 AM,10.173,,
1097,07/05/20 05:00:00 AM,10.051,,
1098,07/05/20 06:00:00 AM,9.952,,
1099,07/05/20 07:00:00 AM,9.829,,
1100,07/05/20 08:00:00 AM,9.780,,
1101,07/05/20 09:00:00 AM,9.780,,
1102,07/05/20 10:00:00 AM,9.829,,
1103,07/05/20 11:00:00 AM,9.928,,
1104,07/05/20 12:00:00 PM,10.100,,
1105,07/05/20 01:00:00 PM,10.296,,
1106,07/05/20 02:00:00 PM,10.565,,
1107,07/05/20 03:00:00 PM,10.834,,
1108,07/05/20 04:00:00 PM,11.102,,
1109,07/05/20 05:00:00 PM,11.273,,
1110,07/05/20 06:00:00 PM,11.370,,
1111,07/05/20 07:00:00 PM,11.394,,
1112,07/05/20 08:00:00 PM,11.394,,
1113,07/05/20 09:00:00 PM,11.346,,
1114,07/05/20 10:00:00 PM,11.297,,
1115,07/05/20 11:00:00 PM,11.248,,
1116,07/06/20 12:00:00 AM,11.151,,
1117,07/06/20 01:00:00 AM,11.053,,
1118,07/06/20 02:00:00 AM,10.956,,
1119,07/06/20 03:00:00 AM,10.834,,
1120,07/06/20 04:00:00 AM,10.736,,
1121,07/06/20 05:00:00 AM,10.638,,
1122,07/06/20 06:00:00 AM,10.565,,
1123,07/06/20 07:00:00 AM,10.467,,
1124,07/06/20 08:00:00 AM,10.418,,
1125,07/06/20 09:00:00 AM,10.443,,
1126,07/06/20 10:00:00 AM,10.467,,
1127,07/06/20 11:00:00 AM,10.492,,
1128,07/06/20 12:00:00 PM,10.590,,
1129,07/06/20 01:00:00 PM,10.761,,
1130,07/06/20 02:00:00 PM,11.029,,
1131,07/06/20 03:00:00 PM,11.248,,
1132,07/06/20 04:00:00 PM,11.516,,
1133,07/06/20 05:00:00 PM,11.589,,
1134,07/06/20 06:00:00 PM,11.613,,
1135,07/06/20 07:00:00 PM,11.662,,
1136,07/06/20 08:00:00 PM,11.540,,
1137,07/06/20 09:00:00 PM,11.443,,
1138,07/06/20 10:00:00 PM,11.297,,
1139,07/06/20 11:00:00 PM,11.151,,
1140,07/07/20 12:00:00 AM,10.932,,
1141,07/07/20 01:00:00 AM,10.785,,
1142,07/07/20 02:00:00 AM,10.663,,
1143,07/07/20 03:00:00 AM,10.565,,
1144,07/07/20 04:00:00 AM,10.467,,
1145,07/07/20 05:00:00 AM,10.369,,
1146,07/07/20 06:00:00 AM,10.320,,
1147,07/07/20 07:00:00 AM,10.222,,
1148,07/07/20 08:00:00 AM,10.149,,
1149,07/07/20 09:00:00 AM,10.075,,
1150,07/07/20 10:00:00 AM,10.026,,
1151,07/07/20 11:00:00 AM,10.026,,
1152,07/07/20 12:00:00 PM,10.124,,
1153,07/07/20 01:00:00 PM,10.320,,
1154,07/07/20 02:00:00 PM,10.614,,
1155,07/07/20 03:00:00 PM,10.834,,
1156,07/07/20 04:00:00 PM,10.956,,
1157,07/07/20 05:00:00 PM,10.956,,
1158,07/07/20 06:00:00 PM,11.005,,
1159,07/07/20 07:00:00 PM,11.029,,
1160,07/07/20 08:00:00 PM,11.078,,
1161,07/07/20 09:00:00 PM,11.127,,
1162,07/07/20 10:00:00 PM,11.224,,
1163,07/07/20 11:00:00 PM,11.224,,
1164,07/08/20 12:00:00 AM,11.151,,
1165,07/08/20 01:00:00 AM,11.102,,
1166,07/08/20 02:00:00 AM,11.005,,
1167,07/08/20 03:00:00 AM,10.883,,
1168,07/08/20 04:00:00 AM,10.736,,
1169,07/08/20 05:00:00 AM,10.565,,
1170,07/08/20 06:00:00 AM,10.443,,
1171,07/08/20 07:00:00 AM,10.369,,
1172,07/08/20 08:00:00 AM,10.345,,
1173,07/08/20 09:00:00 AM,10.345,,
1174,07/08/20 10:00:00 AM,10.369,,
1175,07/08/20 11:00:00 AM,10.369,,
1176,07/08/20 12:00:00 PM,10.320,,
1177,07/08/20 01:00:00 PM,10.247,,
1178,07/08/20 02:00:00 PM,10.198,,
1179,07/08/20 03:00:00 PM,10.173,,
1180,07/08/20 04:00:00 PM,10.247,,
1181,07/08/20 05:00:00 PM,10.443,,
1182,07/08/20 06:00:00 PM,10.565,,
1183,07/08/20 07:00:00 PM,10.638,,
1184,07/08/20 08:00:00 PM,10.712,,
1185,07/08/20 09:00:00 PM,10.712,,
1186,07/08/20 10:00:00 PM,10.663,,
1187,07/08/20 11:00:00 PM,10.565,,
1188,07/09/20 12:00:00 AM,10.467,,
1189,07/09/20 01:00:00 AM,10.369,,
1190,07/09/20 02:00:00 AM,10.271,,
1191,07/09/20 03:00:00 AM,10.173,,
1192,07/09/20 04:00:00 AM,10.075,,
1193,07/09/20 05:00:00 AM,10.026,,
1194,07/09/20 06:00:00 AM,10.026,,
