"Plot Title: 10324639"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10324639, SEN S/N: 10324639)","Coupler Detached (LGR S/N: 10324639)","Coupler Attached (LGR S/N: 10324639)","Host Connected (LGR S/N: 10324639)","Stopped (LGR S/N: 10324639)","End Of File (LGR S/N: 10324639)"
1246,09/01/20 03:00:00 PM,3.827,,,,,
1247,09/01/20 03:15:00 PM,3.827,,,,,
1248,09/01/20 03:30:00 PM,3.827,,,,,
1249,09/01/20 03:45:00 PM,3.854,,,,,
1250,09/01/20 04:00:00 PM,3.854,,,,,
1251,09/01/20 04:15:00 PM,3.854,,,,,
1252,09/01/20 04:30:00 PM,3.854,,,,,
1253,09/01/20 04:45:00 PM,3.801,,,,,
1254,09/01/20 05:00:00 PM,3.749,,,,,
1255,09/01/20 05:15:00 PM,3.696,,,,,
1256,09/01/20 05:30:00 PM,3.670,,,,,
1257,09/01/20 05:45:00 PM,3.617,,,,,
1258,09/01/20 06:00:00 PM,3.564,,,,,
1259,09/01/20 06:15:00 PM,3.485,,,,,
1260,09/01/20 06:30:00 PM,3.380,,,,,
1261,09/01/20 06:45:00 PM,3.248,,,,,
1262,09/01/20 07:00:00 PM,3.116,,,,,
1263,09/01/20 07:15:00 PM,3.142,,,,,
1264,09/01/20 07:30:00 PM,3.116,,,,,
1265,09/01/20 07:45:00 PM,2.983,,,,,
1266,09/01/20 08:00:00 PM,2.877,,,,,
1267,09/01/20 08:15:00 PM,2.770,,,,,
1268,09/01/20 08:30:00 PM,2.637,,,,,
1269,09/01/20 08:45:00 PM,2.503,,,,,
1270,09/01/20 09:00:00 PM,2.396,,,,,
1271,09/01/20 09:15:00 PM,2.289,,,,,
1272,09/01/20 09:30:00 PM,2.209,,,,,
1273,09/01/20 09:45:00 PM,2.101,,,,,
1274,09/01/20 10:00:00 PM,2.021,,,,,
1275,09/01/20 10:15:00 PM,1.967,,,,,
1276,09/01/20 10:30:00 PM,1.886,,,,,
1277,09/01/20 10:45:00 PM,1.832,,,,,
1278,09/01/20 11:00:00 PM,1.805,,,,,
1279,09/01/20 11:15:00 PM,1.778,,,,,
1280,09/01/20 11:30:00 PM,1.778,,,,,
1281,09/01/20 11:45:00 PM,1.778,,,,,
1282,09/02/20 12:00:00 AM,1.778,,,,,
1283,09/02/20 12:15:00 AM,1.778,,,,,
1284,09/02/20 12:30:00 AM,1.805,,,,,
1285,09/02/20 12:45:00 AM,1.832,,,,,
1286,09/02/20 01:00:00 AM,1.832,,,,,
1287,09/02/20 01:15:00 AM,1.886,,,,,
1288,09/02/20 01:30:00 AM,1.940,,,,,
1289,09/02/20 01:45:00 AM,1.994,,,,,
1290,09/02/20 02:00:00 AM,1.967,,,,,
1291,09/02/20 02:15:00 AM,1.994,,,,,
1292,09/02/20 02:30:00 AM,1.994,,,,,
1293,09/02/20 02:45:00 AM,2.021,,,,,
1294,09/02/20 03:00:00 AM,2.047,,,,,
1295,09/02/20 03:15:00 AM,2.047,,,,,
1296,09/02/20 03:30:00 AM,2.047,,,,,
1297,09/02/20 03:45:00 AM,2.047,,,,,
1298,09/02/20 04:00:00 AM,2.047,,,,,
1299,09/02/20 04:15:00 AM,2.047,,,,,
1300,09/02/20 04:30:00 AM,2.047,,,,,
1301,09/02/20 04:45:00 AM,2.021,,,,,
1302,09/02/20 05:00:00 AM,2.047,,,,,
1303,09/02/20 05:15:00 AM,2.047,,,,,
1304,09/02/20 05:30:00 AM,2.047,,,,,
1305,09/02/20 05:45:00 AM,2.047,,,,,
1306,09/02/20 06:00:00 AM,2.021,,,,,
1307,09/02/20 06:15:00 AM,1.994,,,,,
1308,09/02/20 06:30:00 AM,1.994,,,,,
1309,09/02/20 06:45:00 AM,2.021,,,,,
1310,09/02/20 07:00:00 AM,1.994,,,,,
1311,09/02/20 07:15:00 AM,1.994,,,,,
1312,09/02/20 07:30:00 AM,1.994,,,,,
1313,09/02/20 07:45:00 AM,1.994,,,,,
1314,09/02/20 08:00:00 AM,1.967,,,,,
1315,09/02/20 08:15:00 AM,1.967,,,,,
1316,09/02/20 08:30:00 AM,1.967,,,,,
1317,09/02/20 08:45:00 AM,1.967,,,,,
1318,09/02/20 09:00:00 AM,1.940,,,,,
1319,09/02/20 09:15:00 AM,1.967,,,,,
1320,09/02/20 09:30:00 AM,1.994,,,,,
1321,09/02/20 09:45:00 AM,2.047,,,,,
1322,09/02/20 10:00:00 AM,2.074,,,,,
1323,09/02/20 10:15:00 AM,2.155,,,,,
1324,09/02/20 10:30:00 AM,2.209,,,,,
1325,09/02/20 10:45:00 AM,2.289,,,,,
1326,09/02/20 11:00:00 AM,2.316,,,,,
1327,09/02/20 11:15:00 AM,2.370,,,,,
1328,09/02/20 11:30:00 AM,2.423,,,,,
1329,09/02/20 11:45:00 AM,2.477,,,,,
1330,09/02/20 12:00:00 PM,2.530,,,,,
1331,09/02/20 12:15:00 PM,2.584,,,,,
1332,09/02/20 12:30:00 PM,2.610,,,,,
1333,09/02/20 12:45:00 PM,2.637,,,,,
1334,09/02/20 01:00:00 PM,2.690,,,,,
1335,09/02/20 01:15:00 PM,2.717,,,,,
1336,09/02/20 01:30:00 PM,2.744,,,,,
1337,09/02/20 01:45:00 PM,2.823,,,,,
1338,09/02/20 02:00:00 PM,3.009,,,,,
1339,09/02/20 02:15:00 PM,3.116,,,,,
1340,09/02/20 02:30:00 PM,3.195,,,,,
1341,09/02/20 02:45:00 PM,3.485,,,,,
1342,09/02/20 03:00:00 PM,3.274,,,,,
1343,09/02/20 03:15:00 PM,3.354,,,,,
1344,09/02/20 03:30:00 PM,3.433,,,,,
1345,09/02/20 03:45:00 PM,3.538,,,,,
1346,09/02/20 04:00:00 PM,3.564,,,,,
1347,09/02/20 04:15:00 PM,3.643,,,,,
1348,09/02/20 04:30:00 PM,3.643,,,,,
1349,09/02/20 04:45:00 PM,3.670,,,,,
1350,09/02/20 05:00:00 PM,3.617,,,,,
1351,09/02/20 05:15:00 PM,3.485,,,,,
1352,09/02/20 05:30:00 PM,3.406,,,,,
1353,09/02/20 05:45:00 PM,3.354,,,,,
1354,09/02/20 06:00:00 PM,3.248,,,,,
1355,09/02/20 06:15:00 PM,3.168,,,,,
1356,09/02/20 06:30:00 PM,3.036,,,,,
1357,09/02/20 06:45:00 PM,2.903,,,,,
1358,09/02/20 07:00:00 PM,2.797,,,,,
1359,09/02/20 07:15:00 PM,2.664,,,,,
1360,09/02/20 07:30:00 PM,2.530,,,,,
1361,09/02/20 07:45:00 PM,2.396,,,,,
1362,09/02/20 08:00:00 PM,2.289,,,,,
1363,09/02/20 08:15:00 PM,2.155,,,,,
1364,09/02/20 08:30:00 PM,2.047,,,,,
1365,09/02/20 08:45:00 PM,1.940,,,,,
1366,09/02/20 09:00:00 PM,1.859,,,,,
1367,09/02/20 09:15:00 PM,1.751,,,,,
1368,09/02/20 09:30:00 PM,1.670,,,,,
1369,09/02/20 09:45:00 PM,1.588,,,,,
1370,09/02/20 10:00:00 PM,1.534,,,,,
1371,09/02/20 10:15:00 PM,1.507,,,,,
1372,09/02/20 10:30:00 PM,1.453,,,,,
1373,09/02/20 10:45:00 PM,1.425,,,,,
1374,09/02/20 11:00:00 PM,1.398,,,,,
1375,09/02/20 11:15:00 PM,1.344,,,,,
1376,09/02/20 11:30:00 PM,1.289,,,,,
1377,09/02/20 11:45:00 PM,1.235,,,,,
1378,09/03/20 12:00:00 AM,1.180,,,,,
1379,09/03/20 12:15:00 AM,1.153,,,,,
1380,09/03/20 12:30:00 AM,1.153,,,,,
1381,09/03/20 12:45:00 AM,1.153,,,,,
1382,09/03/20 01:00:00 AM,1.180,,,,,
1383,09/03/20 01:15:00 AM,1.180,,,,,
1384,09/03/20 01:30:00 AM,1.180,,,,,
1385,09/03/20 01:45:00 AM,1.180,,,,,
1386,09/03/20 02:00:00 AM,1.208,,,,,
1387,09/03/20 02:15:00 AM,1.208,,,,,
1388,09/03/20 02:30:00 AM,1.235,,,,,
1389,09/03/20 02:45:00 AM,1.235,,,,,
1390,09/03/20 03:00:00 AM,1.235,,,,,
1391,09/03/20 03:15:00 AM,1.208,,,,,
1392,09/03/20 03:30:00 AM,1.180,,,,,
1393,09/03/20 03:45:00 AM,1.153,,,,,
1394,09/03/20 04:00:00 AM,1.126,,,,,
1395,09/03/20 04:15:00 AM,1.099,,,,,
1396,09/03/20 04:30:00 AM,1.071,,,,,
1397,09/03/20 04:45:00 AM,1.017,,,,,
1398,09/03/20 05:00:00 AM,0.962,,,,,
1399,09/03/20 05:15:00 AM,0.907,,,,,
1400,09/03/20 05:30:00 AM,0.907,,,,,
1401,09/03/20 05:45:00 AM,0.907,,,,,
1402,09/03/20 06:00:00 AM,0.907,,,,,
1403,09/03/20 06:15:00 AM,0.880,,,,,
1404,09/03/20 06:30:00 AM,0.852,,,,,
1405,09/03/20 06:45:00 AM,0.852,,,,,
1406,09/03/20 07:00:00 AM,0.880,,,,,
1407,09/03/20 07:15:00 AM,0.907,,,,,
1408,09/03/20 07:30:00 AM,0.907,,,,,
1409,09/03/20 07:45:00 AM,0.934,,,,,
1410,09/03/20 08:00:00 AM,0.962,,,,,
1411,09/03/20 08:15:00 AM,1.017,,,,,
1412,09/03/20 08:30:00 AM,1.044,,,,,
1413,09/03/20 08:45:00 AM,1.099,,,,,
1414,09/03/20 09:00:00 AM,1.180,,,,,
1415,09/03/20 09:15:00 AM,1.289,,,,,
1416,09/03/20 09:30:00 AM,1.371,,,,,
1417,09/03/20 09:45:00 AM,1.453,,,,,
1418,09/03/20 10:00:00 AM,1.507,,,,,
1419,09/03/20 10:15:00 AM,1.588,,,,,
1420,09/03/20 10:30:00 AM,1.724,,,,,
1421,09/03/20 10:45:00 AM,1.886,,,,,
1422,09/03/20 11:00:00 AM,1.994,,,,,
1423,09/03/20 11:15:00 AM,2.101,,,,,
1424,09/03/20 11:30:00 AM,2.236,,,,,
1425,09/03/20 11:45:00 AM,2.370,,,,,
1426,09/03/20 12:00:00 PM,2.503,,,,,
1427,09/03/20 12:15:00 PM,2.637,,,,,
1428,09/03/20 12:30:00 PM,2.717,,,,,
1429,09/03/20 12:45:00 PM,2.797,,,,,
1430,09/03/20 01:00:00 PM,2.903,,,,,
1431,09/03/20 01:15:00 PM,3.116,,,,,
1432,09/03/20 01:30:00 PM,3.327,,,,,
1433,09/03/20 01:45:00 PM,3.433,,,,,
1434,09/03/20 02:00:00 PM,3.459,,,,,
1435,09/03/20 02:15:00 PM,3.485,,,,,
1436,09/03/20 02:30:00 PM,3.485,,,,,
1437,09/03/20 02:45:00 PM,3.643,,,,,
1438,09/03/20 03:00:00 PM,3.696,,,,,
1439,09/03/20 03:15:00 PM,3.670,,,,,
1440,09/03/20 03:30:00 PM,3.617,,,,,
1441,09/03/20 03:45:00 PM,3.538,,,,,
1442,09/03/20 04:00:00 PM,3.485,,,,,
1443,09/03/20 04:15:00 PM,3.380,,,,,
1444,09/03/20 04:30:00 PM,3.248,,,,,
1445,09/03/20 04:45:00 PM,3.116,,,,,
1446,09/03/20 05:00:00 PM,3.036,,,,,
1447,09/03/20 05:15:00 PM,2.956,,,,,
1448,09/03/20 05:30:00 PM,2.903,,,,,
1449,09/03/20 05:45:00 PM,2.823,,,,,
1450,09/03/20 06:00:00 PM,2.770,,,,,
1451,09/03/20 06:15:00 PM,2.717,,,,,
1452,09/03/20 06:30:00 PM,2.664,,,,,
1453,09/03/20 06:45:00 PM,2.637,,,,,
1454,09/03/20 07:00:00 PM,2.584,,,,,
1455,09/03/20 07:15:00 PM,2.530,,,,,
1456,09/03/20 07:30:00 PM,2.477,,,,,
1457,09/03/20 07:45:00 PM,2.396,,,,,
1458,09/03/20 08:00:00 PM,2.343,,,,,
1459,09/03/20 08:15:00 PM,2.289,,,,,
1460,09/03/20 08:30:00 PM,2.236,,,,,
1461,09/03/20 08:45:00 PM,2.182,,,,,
1462,09/03/20 09:00:00 PM,2.128,,,,,
1463,09/03/20 09:15:00 PM,2.074,,,,,
1464,09/03/20 09:30:00 PM,2.021,,,,,
1465,09/03/20 09:45:00 PM,1.967,,,,,
1466,09/03/20 10:00:00 PM,1.913,,,,,
1467,09/03/20 10:15:00 PM,1.859,,,,,
1468,09/03/20 10:30:00 PM,1.832,,,,,
1469,09/03/20 10:45:00 PM,1.805,,,,,
1470,09/03/20 11:00:00 PM,1.805,,,,,
1471,09/03/20 11:15:00 PM,1.778,,,,,
1472,09/03/20 11:30:00 PM,1.751,,,,,
1473,09/03/20 11:45:00 PM,1.697,,,,,
1474,09/04/20 12:00:00 AM,1.643,,,,,
1475,09/04/20 12:15:00 AM,1.615,,,,,
1476,09/04/20 12:30:00 AM,1.588,,,,,
1477,09/04/20 12:45:00 AM,1.561,,,,,
1478,09/04/20 01:00:00 AM,1.561,,,,,
1479,09/04/20 01:15:00 AM,1.561,,,,,
1480,09/04/20 01:30:00 AM,1.561,,,,,
1481,09/04/20 01:45:00 AM,1.561,,,,,
1482,09/04/20 02:00:00 AM,1.534,,,,,
1483,09/04/20 02:15:00 AM,1.534,,,,,
1484,09/04/20 02:30:00 AM,1.534,,,,,
1485,09/04/20 02:45:00 AM,1.534,,,,,
1486,09/04/20 03:00:00 AM,1.534,,,,,
1487,09/04/20 03:15:00 AM,1.534,,,,,
1488,09/04/20 03:30:00 AM,1.534,,,,,
1489,09/04/20 03:45:00 AM,1.534,,,,,
1490,09/04/20 04:00:00 AM,1.534,,,,,
1491,09/04/20 04:15:00 AM,1.534,,,,,
1492,09/04/20 04:30:00 AM,1.561,,,,,
1493,09/04/20 04:45:00 AM,1.561,,,,,
1494,09/04/20 05:00:00 AM,1.588,,,,,
1495,09/04/20 05:15:00 AM,1.588,,,,,
1496,09/04/20 05:30:00 AM,1.615,,,,,
1497,09/04/20 05:45:00 AM,1.643,,,,,
1498,09/04/20 06:00:00 AM,1.670,,,,,
1499,09/04/20 06:15:00 AM,1.670,,,,,
1500,09/04/20 06:30:00 AM,1.697,,,,,
1501,09/04/20 06:45:00 AM,1.724,,,,,
1502,09/04/20 07:00:00 AM,1.724,,,,,
1503,09/04/20 07:15:00 AM,1.751,,,,,
1504,09/04/20 07:30:00 AM,1.751,,,,,
1505,09/04/20 07:45:00 AM,1.778,,,,,
1506,09/04/20 08:00:00 AM,1.778,,,,,
1507,09/04/20 08:15:00 AM,1.805,,,,,
1508,09/04/20 08:30:00 AM,1.832,,,,,
1509,09/04/20 08:45:00 AM,1.832,,,,,
1510,09/04/20 09:00:00 AM,1.859,,,,,
1511,09/04/20 09:15:00 AM,1.886,,,,,
1512,09/04/20 09:30:00 AM,1.913,,,,,
1513,09/04/20 09:45:00 AM,1.967,,,,,
1514,09/04/20 10:00:00 AM,2.047,,,,,
1515,09/04/20 10:15:00 AM,2.101,,,,,
1516,09/04/20 10:30:00 AM,2.155,,,,,
1517,09/04/20 10:45:00 AM,2.182,,,,,
1518,09/04/20 11:00:00 AM,2.155,,,,,
1519,09/04/20 11:15:00 AM,2.182,,,,,
1520,09/04/20 11:30:00 AM,2.209,,,,,
1521,09/04/20 11:45:00 AM,2.262,,,,,
1522,09/04/20 12:00:00 PM,2.316,,,,,
1523,09/04/20 12:15:00 PM,2.343,,,,,
1524,09/04/20 12:30:00 PM,2.396,,,,,
1525,09/04/20 12:45:00 PM,2.477,,,,,
1526,09/04/20 01:00:00 PM,2.530,,,,,
1527,09/04/20 01:15:00 PM,2.584,,,,,
1528,09/04/20 01:30:00 PM,2.637,,,,,
1529,09/04/20 01:45:00 PM,2.690,,,,,
1530,09/04/20 02:00:00 PM,2.690,,,,,
1531,09/04/20 02:15:00 PM,2.717,,,,,
1532,09/04/20 02:30:00 PM,2.770,,,,,
1533,09/04/20 02:45:00 PM,2.797,,,,,
1534,09/04/20 03:00:00 PM,2.770,,,,,
1535,09/04/20 03:15:00 PM,2.823,,,,,
1536,09/04/20 03:30:00 PM,2.823,,,,,
1537,09/04/20 03:45:00 PM,2.823,,,,,
1538,09/04/20 04:00:00 PM,2.823,,,,,
1539,09/04/20 04:15:00 PM,2.850,,,,,
1540,09/04/20 04:30:00 PM,2.823,,,,,
1541,09/04/20 04:45:00 PM,2.823,,,,,
1542,09/04/20 05:00:00 PM,2.823,,,,,
1543,09/04/20 05:15:00 PM,2.797,,,,,
1544,09/04/20 05:30:00 PM,2.797,,,,,
1545,09/04/20 05:45:00 PM,2.797,,,,,
1546,09/04/20 06:00:00 PM,2.770,,,,,
1547,09/04/20 06:15:00 PM,2.770,,,,,
1548,09/04/20 06:30:00 PM,2.744,,,,,
1549,09/04/20 06:45:00 PM,2.664,,,,,
1550,09/04/20 07:00:00 PM,2.610,,,,,
1551,09/04/20 07:15:00 PM,2.584,,,,,
1552,09/04/20 07:30:00 PM,2.530,,,,,
1553,09/04/20 07:45:00 PM,2.530,,,,,
1554,09/04/20 08:00:00 PM,2.477,,,,,
1555,09/04/20 08:15:00 PM,2.423,,,,,
1556,09/04/20 08:30:00 PM,2.316,,,,,
1557,09/04/20 08:45:00 PM,2.236,,,,,
1558,09/04/20 09:00:00 PM,2.155,,,,,
1559,09/04/20 09:15:00 PM,2.101,,,,,
1560,09/04/20 09:30:00 PM,2.047,,,,,
1561,09/04/20 09:45:00 PM,1.967,,,,,
1562,09/04/20 10:00:00 PM,1.913,,,,,
1563,09/04/20 10:15:00 PM,1.859,,,,,
1564,09/04/20 10:30:00 PM,1.832,,,,,
1565,09/04/20 10:45:00 PM,1.778,,,,,
1566,09/04/20 11:00:00 PM,1.751,,,,,
1567,09/04/20 11:15:00 PM,1.724,,,,,
1568,09/04/20 11:30:00 PM,1.697,,,,,
1569,09/04/20 11:45:00 PM,1.670,,,,,
1570,09/05/20 12:00:00 AM,1.670,,,,,
1571,09/05/20 12:15:00 AM,1.643,,,,,
1572,09/05/20 12:30:00 AM,1.643,,,,,
1573,09/05/20 12:45:00 AM,1.643,,,,,
1574,09/05/20 01:00:00 AM,1.643,,,,,
1575,09/05/20 01:15:00 AM,1.615,,,,,
1576,09/05/20 01:30:00 AM,1.615,,,,,
1577,09/05/20 01:45:00 AM,1.615,,,,,
1578,09/05/20 02:00:00 AM,1.615,,,,,
1579,09/05/20 02:15:00 AM,1.615,,,,,
1580,09/05/20 02:30:00 AM,1.588,,,,,
1581,09/05/20 02:45:00 AM,1.588,,,,,
1582,09/05/20 03:00:00 AM,1.588,,,,,
1583,09/05/20 03:15:00 AM,1.588,,,,,
1584,09/05/20 03:30:00 AM,1.588,,,,,
1585,09/05/20 03:45:00 AM,1.561,,,,,
1586,09/05/20 04:00:00 AM,1.561,,,,,
1587,09/05/20 04:15:00 AM,1.561,,,,,
1588,09/05/20 04:30:00 AM,1.561,,,,,
1589,09/05/20 04:45:00 AM,1.534,,,,,
1590,09/05/20 05:00:00 AM,1.534,,,,,
1591,09/05/20 05:15:00 AM,1.534,,,,,
1592,09/05/20 05:30:00 AM,1.534,,,,,
1593,09/05/20 05:45:00 AM,1.534,,,,,
1594,09/05/20 06:00:00 AM,1.534,,,,,
1595,09/05/20 06:15:00 AM,1.534,,,,,
1596,09/05/20 06:30:00 AM,1.534,,,,,
1597,09/05/20 06:45:00 AM,1.507,,,,,
1598,09/05/20 07:00:00 AM,1.507,,,,,
1599,09/05/20 07:15:00 AM,1.507,,,,,
1600,09/05/20 07:30:00 AM,1.507,,,,,
1601,09/05/20 07:45:00 AM,1.534,,,,,
1602,09/05/20 08:00:00 AM,1.534,,,,,
1603,09/05/20 08:15:00 AM,1.561,,,,,
1604,09/05/20 08:30:00 AM,1.588,,,,,
1605,09/05/20 08:45:00 AM,1.615,,,,,
1606,09/05/20 09:00:00 AM,1.643,,,,,
1607,09/05/20 09:15:00 AM,1.670,,,,,
1608,09/05/20 09:30:00 AM,1.724,,,,,
1609,09/05/20 09:45:00 AM,1.778,,,,,
1610,09/05/20 10:00:00 AM,1.805,,,,,
1611,09/05/20 10:15:00 AM,1.832,,,,,
1612,09/05/20 10:30:00 AM,1.886,,,,,
1613,09/05/20 10:45:00 AM,1.967,,,,,
1614,09/05/20 11:00:00 AM,2.074,,,,,
1615,09/05/20 11:15:00 AM,2.155,,,,,
1616,09/05/20 11:30:00 AM,2.209,,,,,
1617,09/05/20 11:45:00 AM,2.262,,,,,
1618,09/05/20 12:00:00 PM,2.316,,,,,
1619,09/05/20 12:15:00 PM,2.370,,,,,
1620,09/05/20 12:30:00 PM,2.477,,,,,
1621,09/05/20 12:45:00 PM,2.557,,,,,
1622,09/05/20 01:00:00 PM,2.664,,,,,
1623,09/05/20 01:15:00 PM,2.744,,,,,
1624,09/05/20 01:30:00 PM,2.797,,,,,
1625,09/05/20 01:45:00 PM,2.877,,,,,
1626,09/05/20 02:00:00 PM,2.877,,,,,
1627,09/05/20 02:15:00 PM,2.850,,,,,
1628,09/05/20 02:30:00 PM,2.877,,,,,
1629,09/05/20 02:45:00 PM,2.930,,,,,
1630,09/05/20 03:00:00 PM,3.009,,,,,
1631,09/05/20 03:15:00 PM,3.036,,,,,
1632,09/05/20 03:30:00 PM,3.063,,,,,
1633,09/05/20 03:45:00 PM,3.142,,,,,
1634,09/05/20 04:00:00 PM,3.116,,,,,
1635,09/05/20 04:15:00 PM,3.116,,,,,
1636,09/05/20 04:30:00 PM,3.063,,,,,
1637,09/05/20 04:45:00 PM,3.009,,,,,
1638,09/05/20 05:00:00 PM,2.983,,,,,
1639,09/05/20 05:15:00 PM,2.930,,,,,
1640,09/05/20 05:30:00 PM,2.930,,,,,
1641,09/05/20 05:45:00 PM,2.903,,,,,
1642,09/05/20 06:00:00 PM,2.850,,,,,
1643,09/05/20 06:15:00 PM,2.770,,,,,
1644,09/05/20 06:30:00 PM,2.690,,,,,
1645,09/05/20 06:45:00 PM,2.637,,,,,
1646,09/05/20 07:00:00 PM,2.557,,,,,
1647,09/05/20 07:15:00 PM,2.477,,,,,
1648,09/05/20 07:30:00 PM,2.396,,,,,
1649,09/05/20 07:45:00 PM,2.316,,,,,
1650,09/05/20 08:00:00 PM,2.262,,,,,
1651,09/05/20 08:15:00 PM,2.182,,,,,
1652,09/05/20 08:30:00 PM,2.074,,,,,
1653,09/05/20 08:45:00 PM,1.967,,,,,
1654,09/05/20 09:00:00 PM,1.859,,,,,
1655,09/05/20 09:15:00 PM,1.751,,,,,
1656,09/05/20 09:30:00 PM,1.643,,,,,
1657,09/05/20 09:45:00 PM,1.534,,,,,
1658,09/05/20 10:00:00 PM,1.425,,,,,
1659,09/05/20 10:15:00 PM,1.317,,,,,
1660,09/05/20 10:30:00 PM,1.235,,,,,
1661,09/05/20 10:45:00 PM,1.126,,,,,
1662,09/05/20 11:00:00 PM,1.071,,,,,
1663,09/05/20 11:15:00 PM,0.989,,,,,
1664,09/05/20 11:30:00 PM,0.934,,,,,
1665,09/05/20 11:45:00 PM,0.852,,,,,
1666,09/06/20 12:00:00 AM,0.797,,,,,
1667,09/06/20 12:15:00 AM,0.742,,,,,
1668,09/06/20 12:30:00 AM,0.715,,,,,
1669,09/06/20 12:45:00 AM,0.660,,,,,
1670,09/06/20 01:00:00 AM,0.632,,,,,
1671,09/06/20 01:15:00 AM,0.577,,,,,
1672,09/06/20 01:30:00 AM,0.550,,,,,
1673,09/06/20 01:45:00 AM,0.522,,,,,
1674,09/06/20 02:00:00 AM,0.495,,,,,
1675,09/06/20 02:15:00 AM,0.467,,,,,
1676,09/06/20 02:30:00 AM,0.467,,,,,
1677,09/06/20 02:45:00 AM,0.495,,,,,
1678,09/06/20 03:00:00 AM,0.522,,,,,
1679,09/06/20 03:15:00 AM,0.522,,,,,
1680,09/06/20 03:30:00 AM,0.522,,,,,
1681,09/06/20 03:45:00 AM,0.522,,,,,
1682,09/06/20 04:00:00 AM,0.522,,,,,
1683,09/06/20 04:15:00 AM,0.522,,,,,
1684,09/06/20 04:30:00 AM,0.550,,,,,
1685,09/06/20 04:45:00 AM,0.577,,,,,
1686,09/06/20 05:00:00 AM,0.577,,,,,
1687,09/06/20 05:15:00 AM,0.577,,,,,
1688,09/06/20 05:30:00 AM,0.577,,,,,
1689,09/06/20 05:45:00 AM,0.577,,,,,
1690,09/06/20 06:00:00 AM,0.577,,,,,
1691,09/06/20 06:15:00 AM,0.550,,,,,
1692,09/06/20 06:30:00 AM,0.550,,,,,
1693,09/06/20 06:45:00 AM,0.522,,,,,
1694,09/06/20 07:00:00 AM,0.522,,,,,
1695,09/06/20 07:15:00 AM,0.495,,,,,
1696,09/06/20 07:30:00 AM,0.467,,,,,
1697,09/06/20 07:45:00 AM,0.439,,,,,
1698,09/06/20 08:00:00 AM,0.439,,,,,
1699,09/06/20 08:15:00 AM,0.439,,,,,
1700,09/06/20 08:30:00 AM,0.467,,,,,
1701,09/06/20 08:45:00 AM,0.467,,,,,
1702,09/06/20 09:00:00 AM,0.522,,,,,
1703,09/06/20 09:15:00 AM,0.550,,,,,
1704,09/06/20 09:30:00 AM,0.605,,,,,
1705,09/06/20 09:45:00 AM,0.660,,,,,
1706,09/06/20 10:00:00 AM,0.715,,,,,
1707,09/06/20 10:15:00 AM,0.797,,,,,
1708,09/06/20 10:30:00 AM,0.880,,,,,
1709,09/06/20 10:45:00 AM,0.962,,,,,
1710,09/06/20 11:00:00 AM,1.044,,,,,
1711,09/06/20 11:15:00 AM,1.153,,,,,
1712,09/06/20 11:30:00 AM,1.262,,,,,
1713,09/06/20 11:45:00 AM,1.398,,,,,
1714,09/06/20 12:00:00 PM,1.507,,,,,
1715,09/06/20 12:15:00 PM,1.670,,,,,
1716,09/06/20 12:30:00 PM,1.805,,,,,
1717,09/06/20 12:45:00 PM,1.967,,,,,
1718,09/06/20 01:00:00 PM,2.155,,,,,
1719,09/06/20 01:15:00 PM,2.316,,,,,
1720,09/06/20 01:30:00 PM,2.503,,,,,
1721,09/06/20 01:45:00 PM,2.690,,,,,
1722,09/06/20 02:00:00 PM,2.850,,,,,
1723,09/06/20 02:15:00 PM,3.009,,,,,
1724,09/06/20 02:30:00 PM,3.195,,,,,
1725,09/06/20 02:45:00 PM,3.591,,,,,
1726,09/06/20 03:00:00 PM,3.696,,,,,
1727,09/06/20 03:15:00 PM,3.827,,,,,
1728,09/06/20 03:30:00 PM,3.906,,,,,
1729,09/06/20 03:45:00 PM,3.749,,,,,
1730,09/06/20 04:00:00 PM,3.643,,,,,
1731,09/06/20 04:15:00 PM,3.617,,,,,
1732,09/06/20 04:30:00 PM,3.591,,,,,
1733,09/06/20 04:45:00 PM,3.512,,,,,
1734,09/06/20 05:00:00 PM,3.406,,,,,
1735,09/06/20 05:15:00 PM,3.301,,,,,
1736,09/06/20 05:30:00 PM,3.221,,,,,
1737,09/06/20 05:45:00 PM,3.142,,,,,
1738,09/06/20 06:00:00 PM,3.063,,,,,
1739,09/06/20 06:15:00 PM,2.956,,,,,
1740,09/06/20 06:30:00 PM,2.850,,,,,
1741,09/06/20 06:45:00 PM,2.744,,,,,
1742,09/06/20 07:00:00 PM,2.610,,,,,
1743,09/06/20 07:15:00 PM,2.530,,,,,
1744,09/06/20 07:30:00 PM,2.450,,,,,
1745,09/06/20 07:45:00 PM,2.370,,,,,
1746,09/06/20 08:00:00 PM,2.262,,,,,
1747,09/06/20 08:15:00 PM,2.182,,,,,
1748,09/06/20 08:30:00 PM,2.101,,,,,
1749,09/06/20 08:45:00 PM,2.047,,,,,
1750,09/06/20 09:00:00 PM,1.967,,,,,
1751,09/06/20 09:15:00 PM,1.913,,,,,
1752,09/06/20 09:30:00 PM,1.859,,,,,
1753,09/06/20 09:45:00 PM,1.832,,,,,
1754,09/06/20 10:00:00 PM,1.805,,,,,
1755,09/06/20 10:15:00 PM,1.778,,,,,
1756,09/06/20 10:30:00 PM,1.778,,,,,
1757,09/06/20 10:45:00 PM,1.778,,,,,
