"Plot Title: 10324665"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10324665, SEN S/N: 10324665)","Coupler Detached (LGR S/N: 10324665)","Coupler Attached (LGR S/N: 10324665)","Host Connected (LGR S/N: 10324665)","Stopped (LGR S/N: 10324665)","End Of File (LGR S/N: 10324665)"
527,08/12/20 12:00:00 PM,5.821,,,,,
528,08/12/20 01:00:00 PM,5.821,,,,,
529,08/12/20 02:00:00 PM,5.796,,,,,
530,08/12/20 03:00:00 PM,5.847,,,,,
531,08/12/20 04:00:00 PM,5.924,,,,,
532,08/12/20 05:00:00 PM,5.872,,,,,
533,08/12/20 06:00:00 PM,5.898,,,,,
534,08/12/20 07:00:00 PM,5.924,,,,,
535,08/12/20 08:00:00 PM,5.872,,,,,
536,08/12/20 09:00:00 PM,5.821,,,,,
537,08/12/20 10:00:00 PM,5.796,,,,,
538,08/12/20 11:00:00 PM,5.770,,,,,
539,08/13/20 12:00:00 AM,5.745,,,,,
540,08/13/20 01:00:00 AM,5.719,,,,,
541,08/13/20 02:00:00 AM,5.719,,,,,
542,08/13/20 03:00:00 AM,5.668,,,,,
543,08/13/20 04:00:00 AM,5.668,,,,,
544,08/13/20 05:00:00 AM,5.642,,,,,
545,08/13/20 06:00:00 AM,5.668,,,,,
546,08/13/20 07:00:00 AM,5.642,,,,,
547,08/13/20 08:00:00 AM,5.642,,,,,
548,08/13/20 09:00:00 AM,5.668,,,,,
549,08/13/20 10:00:00 AM,5.693,,,,,
550,08/13/20 11:00:00 AM,5.719,,,,,
551,08/13/20 12:00:00 PM,5.719,,,,,
552,08/13/20 01:00:00 PM,5.693,,,,,
553,08/13/20 02:00:00 PM,5.693,,,,,
554,08/13/20 03:00:00 PM,5.642,,,,,
555,08/13/20 04:00:00 PM,5.693,,,,,
556,08/13/20 05:00:00 PM,5.770,,,,,
557,08/13/20 06:00:00 PM,5.770,,,,,
558,08/13/20 07:00:00 PM,5.872,,,,,
559,08/13/20 08:00:00 PM,5.872,,,,,
560,08/13/20 09:00:00 PM,5.796,,,,,
561,08/13/20 10:00:00 PM,5.745,,,,,
562,08/13/20 11:00:00 PM,5.719,,,,,
563,08/14/20 12:00:00 AM,5.719,,,,,
564,08/14/20 01:00:00 AM,5.693,,,,,
565,08/14/20 02:00:00 AM,5.668,,,,,
566,08/14/20 03:00:00 AM,5.642,,,,,
567,08/14/20 04:00:00 AM,5.668,,,,,
568,08/14/20 05:00:00 AM,5.668,,,,,
569,08/14/20 06:00:00 AM,5.642,,,,,
570,08/14/20 07:00:00 AM,5.616,,,,,
571,08/14/20 08:00:00 AM,5.616,,,,,
572,08/14/20 09:00:00 AM,5.642,,,,,
573,08/14/20 10:00:00 AM,5.642,,,,,
574,08/14/20 11:00:00 AM,5.642,,,,,
575,08/14/20 12:00:00 PM,5.642,,,,,
576,08/14/20 01:00:00 PM,5.668,,,,,
577,08/14/20 02:00:00 PM,5.668,,,,,
578,08/14/20 03:00:00 PM,6.611,,,,,
579,08/14/20 04:00:00 PM,6.839,,,,,
580,08/14/20 05:00:00 PM,7.066,,,,,
581,08/14/20 06:00:00 PM,7.268,,,,,
582,08/14/20 07:00:00 PM,6.484,,,,,
583,08/14/20 08:00:00 PM,6.026,,,,,
584,08/14/20 09:00:00 PM,5.770,,,,,
585,08/14/20 10:00:00 PM,5.668,,,,,
586,08/14/20 11:00:00 PM,5.591,,,,,
587,08/15/20 12:00:00 AM,5.591,,,,,
588,08/15/20 01:00:00 AM,5.591,,,,,
589,08/15/20 02:00:00 AM,5.565,,,,,
590,08/15/20 03:00:00 AM,5.539,,,,,
591,08/15/20 04:00:00 AM,5.514,,,,,
592,08/15/20 05:00:00 AM,5.539,,,,,
593,08/15/20 06:00:00 AM,5.514,,,,,
594,08/15/20 07:00:00 AM,5.514,,,,,
595,08/15/20 08:00:00 AM,5.514,,,,,
596,08/15/20 09:00:00 AM,5.514,,,,,
597,08/15/20 10:00:00 AM,5.514,,,,,
598,08/15/20 11:00:00 AM,5.539,,,,,
599,08/15/20 12:00:00 PM,5.616,,,,,
600,08/15/20 01:00:00 PM,5.591,,,,,
601,08/15/20 02:00:00 PM,6.535,,,,,
602,08/15/20 03:00:00 PM,6.940,,,,,
603,08/15/20 04:00:00 PM,7.469,,,,,
604,08/15/20 05:00:00 PM,7.544,,,,,
605,08/15/20 06:00:00 PM,7.870,,,,,
606,08/15/20 07:00:00 PM,7.619,,,,,
607,08/15/20 08:00:00 PM,7.041,,,,,
608,08/15/20 09:00:00 PM,6.357,,,,,
609,08/15/20 10:00:00 PM,5.872,,,,,
610,08/15/20 11:00:00 PM,5.642,,,,,
611,08/16/20 12:00:00 AM,5.514,,,,,
612,08/16/20 01:00:00 AM,5.488,,,,,
613,08/16/20 02:00:00 AM,5.437,,,,,
614,08/16/20 03:00:00 AM,5.437,,,,,
615,08/16/20 04:00:00 AM,5.411,,,,,
616,08/16/20 05:00:00 AM,5.385,,,,,
617,08/16/20 06:00:00 AM,5.385,,,,,
618,08/16/20 07:00:00 AM,5.360,,,,,
619,08/16/20 08:00:00 AM,5.360,,,,,
620,08/16/20 09:00:00 AM,5.437,,,,,
621,08/16/20 10:00:00 AM,5.411,,,,,
622,08/16/20 11:00:00 AM,5.411,,,,,
623,08/16/20 12:00:00 PM,5.437,,,,,
624,08/16/20 01:00:00 PM,5.488,,,,,
625,08/16/20 02:00:00 PM,5.565,,,,,
626,08/16/20 03:00:00 PM,6.839,,,,,
627,08/16/20 04:00:00 PM,7.091,,,,,
628,08/16/20 05:00:00 PM,7.670,,,,,
629,08/16/20 06:00:00 PM,7.845,,,,,
630,08/16/20 07:00:00 PM,7.569,,,,,
631,08/16/20 08:00:00 PM,7.242,,,,,
632,08/16/20 09:00:00 PM,6.458,,,,,
633,08/16/20 10:00:00 PM,5.898,,,,,
634,08/16/20 11:00:00 PM,5.642,,,,,
635,08/17/20 12:00:00 AM,5.539,,,,,
636,08/17/20 01:00:00 AM,5.488,,,,,
637,08/17/20 02:00:00 AM,5.514,,,,,
638,08/17/20 03:00:00 AM,5.514,,,,,
639,08/17/20 04:00:00 AM,5.488,,,,,
640,08/17/20 05:00:00 AM,5.514,,,,,
641,08/17/20 06:00:00 AM,5.514,,,,,
642,08/17/20 07:00:00 AM,5.488,,,,,
643,08/17/20 08:00:00 AM,5.462,,,,,
644,08/17/20 09:00:00 AM,5.539,,,,,
645,08/17/20 10:00:00 AM,5.591,,,,,
646,08/17/20 11:00:00 AM,5.514,,,,,
647,08/17/20 12:00:00 PM,5.847,,,,,
648,08/17/20 01:00:00 PM,6.281,,,,,
649,08/17/20 02:00:00 PM,6.611,,,,,
650,08/17/20 03:00:00 PM,6.281,,,,,
651,08/17/20 04:00:00 PM,5.898,,,,,
652,08/17/20 05:00:00 PM,6.484,,,,,
653,08/17/20 06:00:00 PM,6.051,,,,,
654,08/17/20 07:00:00 PM,6.509,,,,,
655,08/17/20 08:00:00 PM,6.864,,,,,
656,08/17/20 09:00:00 PM,6.509,,,,,
657,08/17/20 10:00:00 PM,5.975,,,,,
658,08/17/20 11:00:00 PM,5.668,,,,,
659,08/18/20 12:00:00 AM,5.591,,,,,
660,08/18/20 01:00:00 AM,5.616,,,,,
661,08/18/20 02:00:00 AM,5.565,,,,,
662,08/18/20 03:00:00 AM,5.616,,,,,
663,08/18/20 04:00:00 AM,5.539,,,,,
664,08/18/20 05:00:00 AM,5.514,,,,,
665,08/18/20 06:00:00 AM,5.514,,,,,
666,08/18/20 07:00:00 AM,5.514,,,,,
667,08/18/20 08:00:00 AM,5.539,,,,,
668,08/18/20 09:00:00 AM,5.565,,,,,
669,08/18/20 10:00:00 AM,5.616,,,,,
670,08/18/20 11:00:00 AM,5.693,,,,,
671,08/18/20 12:00:00 PM,5.770,,,,,
672,08/18/20 01:00:00 PM,5.693,,,,,
673,08/18/20 02:00:00 PM,5.719,,,,,
674,08/18/20 03:00:00 PM,5.821,,,,,
675,08/18/20 04:00:00 PM,5.872,,,,,
676,08/18/20 05:00:00 PM,5.847,,,,,
677,08/18/20 06:00:00 PM,5.872,,,,,
678,08/18/20 07:00:00 PM,5.898,,,,,
679,08/18/20 08:00:00 PM,5.872,,,,,
680,08/18/20 09:00:00 PM,5.770,,,,,
681,08/18/20 10:00:00 PM,5.719,,,,,
682,08/18/20 11:00:00 PM,5.693,,,,,
683,08/19/20 12:00:00 AM,5.693,,,,,
684,08/19/20 01:00:00 AM,5.693,,,,,
685,08/19/20 02:00:00 AM,5.693,,,,,
686,08/19/20 03:00:00 AM,5.668,,,,,
687,08/19/20 04:00:00 AM,5.642,,,,,
688,08/19/20 05:00:00 AM,5.668,,,,,
689,08/19/20 06:00:00 AM,5.668,,,,,
690,08/19/20 07:00:00 AM,5.616,,,,,
691,08/19/20 08:00:00 AM,5.668,,,,,
692,08/19/20 09:00:00 AM,5.719,,,,,
693,08/19/20 10:00:00 AM,5.693,,,,,
694,08/19/20 11:00:00 AM,5.668,,,,,
695,08/19/20 12:00:00 PM,5.668,,,,,
696,08/19/20 01:00:00 PM,5.642,,,,,
697,08/19/20 02:00:00 PM,5.565,,,,,
698,08/19/20 03:00:00 PM,5.565,,,,,
699,08/19/20 04:00:00 PM,5.616,,,,,
700,08/19/20 05:00:00 PM,5.693,,,,,
701,08/19/20 06:00:00 PM,5.949,,,,,
702,08/19/20 07:00:00 PM,6.000,,,,,
703,08/19/20 08:00:00 PM,5.975,,,,,
704,08/19/20 09:00:00 PM,5.924,,,,,
705,08/19/20 10:00:00 PM,5.847,,,,,
706,08/19/20 11:00:00 PM,5.796,,,,,
707,08/20/20 12:00:00 AM,5.770,,,,,
708,08/20/20 01:00:00 AM,5.770,,,,,
709,08/20/20 02:00:00 AM,5.770,,,,,
710,08/20/20 03:00:00 AM,5.745,,,,,
711,08/20/20 04:00:00 AM,5.745,,,,,
712,08/20/20 05:00:00 AM,5.745,,,,,
713,08/20/20 06:00:00 AM,5.745,,,,,
714,08/20/20 07:00:00 AM,5.693,,,,,
715,08/20/20 08:00:00 AM,5.668,,,,,
716,08/20/20 09:00:00 AM,5.693,,,,,
717,08/20/20 10:00:00 AM,5.745,,,,,
718,08/20/20 11:00:00 AM,5.745,,,,,
719,08/20/20 12:00:00 PM,5.745,,,,,
720,08/20/20 01:00:00 PM,5.616,,,,,
721,08/20/20 02:00:00 PM,5.565,,,,,
722,08/20/20 03:00:00 PM,5.642,,,,,
723,08/20/20 04:00:00 PM,5.796,,,,,
724,08/20/20 05:00:00 PM,5.719,,,,,
725,08/20/20 06:00:00 PM,5.745,,,,,
726,08/20/20 07:00:00 PM,5.770,,,,,
727,08/20/20 08:00:00 PM,5.898,,,,,
728,08/20/20 09:00:00 PM,5.949,,,,,
729,08/20/20 10:00:00 PM,5.924,,,,,
730,08/20/20 11:00:00 PM,5.872,,,,,
731,08/21/20 12:00:00 AM,5.847,,,,,
732,08/21/20 01:00:00 AM,5.821,,,,,
733,08/21/20 02:00:00 AM,5.821,,,,,
734,08/21/20 03:00:00 AM,5.821,,,,,
735,08/21/20 04:00:00 AM,5.821,,,,,
736,08/21/20 05:00:00 AM,5.821,,,,,
737,08/21/20 06:00:00 AM,5.796,,,,,
738,08/21/20 07:00:00 AM,5.770,,,,,
739,08/21/20 08:00:00 AM,5.847,,,,,
740,08/21/20 09:00:00 AM,5.898,,,,,
741,08/21/20 10:00:00 AM,5.872,,,,,
742,08/21/20 11:00:00 AM,5.949,,,,,
743,08/21/20 12:00:00 PM,6.000,,,,,
744,08/21/20 01:00:00 PM,5.975,,,,,
745,08/21/20 02:00:00 PM,5.796,,,,,
746,08/21/20 03:00:00 PM,5.668,,,,,
747,08/21/20 04:00:00 PM,5.719,,,,,
748,08/21/20 05:00:00 PM,5.872,,,,,
749,08/21/20 06:00:00 PM,6.026,,,,,
750,08/21/20 07:00:00 PM,6.179,,,,,
751,08/21/20 08:00:00 PM,6.281,,,,,
752,08/21/20 09:00:00 PM,6.281,,,,,
753,08/21/20 10:00:00 PM,6.306,,,,,
754,08/21/20 11:00:00 PM,6.281,,,,,
755,08/22/20 12:00:00 AM,6.204,,,,,
756,08/22/20 01:00:00 AM,6.204,,,,,
757,08/22/20 02:00:00 AM,6.204,,,,,
758,08/22/20 03:00:00 AM,6.230,,,,,
759,08/22/20 04:00:00 AM,6.230,,,,,
760,08/22/20 05:00:00 AM,6.204,,,,,
761,08/22/20 06:00:00 AM,6.179,,,,,
762,08/22/20 07:00:00 AM,6.179,,,,,
763,08/22/20 08:00:00 AM,6.255,,,,,
764,08/22/20 09:00:00 AM,6.204,,,,,
765,08/22/20 10:00:00 AM,6.230,,,,,
766,08/22/20 11:00:00 AM,6.331,,,,,
767,08/22/20 12:00:00 PM,6.382,,,,,
768,08/22/20 01:00:00 PM,6.382,,,,,
769,08/22/20 02:00:00 PM,6.458,,,,,
770,08/22/20 03:00:00 PM,6.509,,,,,
771,08/22/20 04:00:00 PM,6.357,,,,,
772,08/22/20 05:00:00 PM,6.636,,,,,
773,08/22/20 06:00:00 PM,6.636,,,,,
774,08/22/20 07:00:00 PM,6.788,,,,,
775,08/22/20 08:00:00 PM,6.687,,,,,
776,08/22/20 09:00:00 PM,6.636,,,,,
777,08/22/20 10:00:00 PM,6.611,,,,,
778,08/22/20 11:00:00 PM,6.611,,,,,
779,08/23/20 12:00:00 AM,6.611,,,,,
780,08/23/20 01:00:00 AM,6.611,,,,,
781,08/23/20 02:00:00 AM,6.585,,,,,
782,08/23/20 03:00:00 AM,6.585,,,,,
783,08/23/20 04:00:00 AM,6.585,,,,,
784,08/23/20 05:00:00 AM,6.585,,,,,
785,08/23/20 06:00:00 AM,6.585,,,,,
786,08/23/20 07:00:00 AM,6.585,,,,,
787,08/23/20 08:00:00 AM,6.585,,,,,
788,08/23/20 09:00:00 AM,6.585,,,,,
789,08/23/20 10:00:00 AM,6.611,,,,,
790,08/23/20 11:00:00 AM,6.611,,,,,
791,08/23/20 12:00:00 PM,6.636,,,,,
792,08/23/20 01:00:00 PM,6.661,,,,,
793,08/23/20 02:00:00 PM,6.661,,,,,
794,08/23/20 03:00:00 PM,6.661,,,,,
795,08/23/20 04:00:00 PM,6.661,,,,,
796,08/23/20 05:00:00 PM,6.661,,,,,
797,08/23/20 06:00:00 PM,6.661,,,,,
798,08/23/20 07:00:00 PM,6.661,,,,,
799,08/23/20 08:00:00 PM,6.661,,,,,
800,08/23/20 09:00:00 PM,6.661,,,,,
801,08/23/20 10:00:00 PM,6.585,,,,,
802,08/23/20 11:00:00 PM,6.661,,,,,
803,08/24/20 12:00:00 AM,6.687,,,,,
804,08/24/20 01:00:00 AM,6.687,,,,,
805,08/24/20 02:00:00 AM,6.687,,,,,
806,08/24/20 03:00:00 AM,6.712,,,,,
807,08/24/20 04:00:00 AM,6.712,,,,,
808,08/24/20 05:00:00 AM,6.737,,,,,
809,08/24/20 06:00:00 AM,6.712,,,,,
810,08/24/20 07:00:00 AM,6.737,,,,,
811,08/24/20 08:00:00 AM,6.737,,,,,
812,08/24/20 09:00:00 AM,6.788,,,,,
813,08/24/20 10:00:00 AM,6.788,,,,,
814,08/24/20 11:00:00 AM,6.813,,,,,
815,08/24/20 12:00:00 PM,6.839,,,,,
816,08/24/20 01:00:00 PM,6.839,,,,,
817,08/24/20 02:00:00 PM,6.813,,,,,
818,08/24/20 03:00:00 PM,6.839,,,,,
819,08/24/20 04:00:00 PM,6.864,,,,,
820,08/24/20 05:00:00 PM,6.864,,,,,
821,08/24/20 06:00:00 PM,6.914,,,,,
822,08/24/20 07:00:00 PM,6.914,,,,,
823,08/24/20 08:00:00 PM,6.940,,,,,
824,08/24/20 09:00:00 PM,6.965,,,,,
825,08/24/20 10:00:00 PM,6.965,,,,,
826,08/24/20 11:00:00 PM,6.965,,,,,
827,08/25/20 12:00:00 AM,6.965,,,,,
828,08/25/20 01:00:00 AM,6.990,,,,,
829,08/25/20 02:00:00 AM,6.990,,,,,
830,08/25/20 03:00:00 AM,6.990,,,,,
831,08/25/20 04:00:00 AM,6.990,,,,,
832,08/25/20 05:00:00 AM,7.015,,,,,
833,08/25/20 06:00:00 AM,7.015,,,,,
834,08/25/20 07:00:00 AM,7.015,,,,,
835,08/25/20 08:00:00 AM,7.015,,,,,
836,08/25/20 09:00:00 AM,7.041,,,,,
837,08/25/20 10:00:00 AM,7.041,,,,,
838,08/25/20 11:00:00 AM,7.066,,,,,
839,08/25/20 12:00:00 PM,7.041,,,,,
840,08/25/20 01:00:00 PM,6.990,,,,,
841,08/25/20 02:00:00 PM,6.990,,,,,
842,08/25/20 03:00:00 PM,7.015,,,,,
843,08/25/20 04:00:00 PM,7.066,,,,,
844,08/25/20 05:00:00 PM,7.091,,,,,
845,08/25/20 06:00:00 PM,7.066,,,,,
846,08/25/20 07:00:00 PM,7.041,,,,,
847,08/25/20 08:00:00 PM,7.066,,,,,
848,08/25/20 09:00:00 PM,7.066,,,,,
849,08/25/20 10:00:00 PM,7.041,,,,,
850,08/25/20 11:00:00 PM,7.041,,,,,
851,08/26/20 12:00:00 AM,7.041,,,,,
852,08/26/20 01:00:00 AM,7.041,,,,,
853,08/26/20 02:00:00 AM,7.041,,,,,
854,08/26/20 03:00:00 AM,7.041,,,,,
855,08/26/20 04:00:00 AM,7.041,,,,,
856,08/26/20 05:00:00 AM,7.041,,,,,
857,08/26/20 06:00:00 AM,7.041,,,,,
858,08/26/20 07:00:00 AM,7.041,,,,,
859,08/26/20 08:00:00 AM,7.041,,,,,
860,08/26/20 09:00:00 AM,7.066,,,,,
861,08/26/20 10:00:00 AM,7.066,,,,,
862,08/26/20 11:00:00 AM,7.091,,,,,
863,08/26/20 12:00:00 PM,7.091,,,,,
864,08/26/20 01:00:00 PM,7.041,,,,,
865,08/26/20 02:00:00 PM,7.066,,,,,
866,08/26/20 03:00:00 PM,7.066,,,,,
867,08/26/20 04:00:00 PM,7.066,,,,,
868,08/26/20 05:00:00 PM,7.041,,,,,
869,08/26/20 06:00:00 PM,7.041,,,,,
870,08/26/20 07:00:00 PM,7.041,,,,,
871,08/26/20 08:00:00 PM,7.015,,,,,
872,08/26/20 09:00:00 PM,7.015,,,,,
873,08/26/20 10:00:00 PM,6.990,,,,,
874,08/26/20 11:00:00 PM,6.990,,,,,
875,08/27/20 12:00:00 AM,6.965,,,,,
876,08/27/20 01:00:00 AM,6.965,,,,,
877,08/27/20 02:00:00 AM,6.965,,,,,
878,08/27/20 03:00:00 AM,6.940,,,,,
879,08/27/20 04:00:00 AM,6.864,,,,,
880,08/27/20 05:00:00 AM,6.940,,,,,
881,08/27/20 06:00:00 AM,6.990,,,,,
882,08/27/20 07:00:00 AM,6.990,,,,,
883,08/27/20 08:00:00 AM,6.965,,,,,
884,08/27/20 09:00:00 AM,6.990,,,,,
885,08/27/20 10:00:00 AM,6.965,,,,,
886,08/27/20 11:00:00 AM,6.940,,,,,
887,08/27/20 12:00:00 PM,6.940,,,,,
888,08/27/20 01:00:00 PM,6.965,,,,,
889,08/27/20 02:00:00 PM,6.940,,,,,
890,08/27/20 03:00:00 PM,6.914,,,,,
891,08/27/20 04:00:00 PM,6.864,,,,,
892,08/27/20 05:00:00 PM,6.889,,,,,
893,08/27/20 06:00:00 PM,6.990,,,,,
894,08/27/20 07:00:00 PM,6.889,,,,,
895,08/27/20 08:00:00 PM,6.864,,,,,
896,08/27/20 09:00:00 PM,6.864,,,,,
897,08/27/20 10:00:00 PM,6.839,,,,,
898,08/27/20 11:00:00 PM,6.813,,,,,
899,08/28/20 12:00:00 AM,6.813,,,,,
900,08/28/20 01:00:00 AM,6.788,,,,,
901,08/28/20 02:00:00 AM,6.763,,,,,
902,08/28/20 03:00:00 AM,6.763,,,,,
903,08/28/20 04:00:00 AM,6.737,,,,,
904,08/28/20 05:00:00 AM,6.737,,,,,
905,08/28/20 06:00:00 AM,6.712,,,,,
906,08/28/20 07:00:00 AM,6.712,,,,,
907,08/28/20 08:00:00 AM,6.687,,,,,
908,08/28/20 09:00:00 AM,6.712,,,,,
909,08/28/20 10:00:00 AM,6.687,,,,,
910,08/28/20 11:00:00 AM,6.661,,,,,
911,08/28/20 12:00:00 PM,6.661,,,,,
912,08/28/20 01:00:00 PM,6.661,,,,,
913,08/28/20 02:00:00 PM,6.636,,,,,
914,08/28/20 03:00:00 PM,6.636,,,,,
915,08/28/20 04:00:00 PM,6.611,,,,,
916,08/28/20 05:00:00 PM,6.611,,,,,
917,08/28/20 06:00:00 PM,6.636,,,,,
918,08/28/20 07:00:00 PM,6.636,,,,,
919,08/28/20 08:00:00 PM,6.611,,,,,
920,08/28/20 09:00:00 PM,6.585,,,,,
921,08/28/20 10:00:00 PM,6.585,,,,,
922,08/28/20 11:00:00 PM,6.560,,,,,
923,08/29/20 12:00:00 AM,6.535,,,,,
924,08/29/20 01:00:00 AM,6.535,,,,,
925,08/29/20 02:00:00 AM,6.535,,,,,
926,08/29/20 03:00:00 AM,6.509,,,,,
927,08/29/20 04:00:00 AM,6.509,,,,,
928,08/29/20 05:00:00 AM,6.509,,,,,
929,08/29/20 06:00:00 AM,6.509,,,,,
930,08/29/20 07:00:00 AM,6.484,,,,,
931,08/29/20 08:00:00 AM,6.484,,,,,
932,08/29/20 09:00:00 AM,6.484,,,,,
933,08/29/20 10:00:00 AM,6.484,,,,,
934,08/29/20 11:00:00 AM,6.484,,,,,
935,08/29/20 12:00:00 PM,6.484,,,,,
936,08/29/20 01:00:00 PM,6.484,,,,,
937,08/29/20 02:00:00 PM,6.535,,,,,
938,08/29/20 03:00:00 PM,6.458,,,,,
939,08/29/20 04:00:00 PM,6.458,,,,,
940,08/29/20 05:00:00 PM,6.458,,,,,
941,08/29/20 06:00:00 PM,6.433,,,,,
942,08/29/20 07:00:00 PM,6.433,,,,,
943,08/29/20 08:00:00 PM,6.433,,,,,
944,08/29/20 09:00:00 PM,6.408,,,,,
945,08/29/20 10:00:00 PM,6.382,,,,,
946,08/29/20 11:00:00 PM,6.382,,,,,
947,08/30/20 12:00:00 AM,6.357,,,,,
948,08/30/20 01:00:00 AM,6.357,,,,,
949,08/30/20 02:00:00 AM,6.357,,,,,
950,08/30/20 03:00:00 AM,6.331,,,,,
951,08/30/20 04:00:00 AM,6.331,,,,,
952,08/30/20 05:00:00 AM,6.331,,,,,
953,08/30/20 06:00:00 AM,6.306,,,,,
954,08/30/20 07:00:00 AM,6.306,,,,,
955,08/30/20 08:00:00 AM,6.306,,,,,
956,08/30/20 09:00:00 AM,6.281,,,,,
957,08/30/20 10:00:00 AM,6.281,,,,,
958,08/30/20 11:00:00 AM,6.281,,,,,
959,08/30/20 12:00:00 PM,6.281,,,,,
960,08/30/20 01:00:00 PM,6.281,,,,,
961,08/30/20 02:00:00 PM,6.433,,,,,
962,08/30/20 03:00:00 PM,6.737,,,,,
963,08/30/20 04:00:00 PM,6.889,,,,,
964,08/30/20 05:00:00 PM,7.594,,,,,
965,08/30/20 06:00:00 PM,7.242,,,,,
966,08/30/20 07:00:00 PM,7.293,,,,,
967,08/30/20 08:00:00 PM,6.889,,,,,
968,08/30/20 09:00:00 PM,6.408,,,,,
969,08/30/20 10:00:00 PM,6.230,,,,,
970,08/30/20 11:00:00 PM,6.179,,,,,
971,08/31/20 12:00:00 AM,6.179,,,,,
972,08/31/20 01:00:00 AM,6.179,,,,,
973,08/31/20 02:00:00 AM,6.179,,,,,
974,08/31/20 03:00:00 AM,6.179,,,,,
975,08/31/20 04:00:00 AM,6.179,,,,,
976,08/31/20 05:00:00 AM,6.153,,,,,
977,08/31/20 06:00:00 AM,6.153,,,,,
978,08/31/20 07:00:00 AM,6.153,,,,,
979,08/31/20 08:00:00 AM,6.153,,,,,
980,08/31/20 09:00:00 AM,6.153,,,,,
981,08/31/20 10:00:00 AM,6.153,,,,,
982,08/31/20 11:00:00 AM,6.153,,,,,
983,08/31/20 12:00:00 PM,6.204,,,,,
984,08/31/20 01:00:00 PM,6.204,,,,,
985,08/31/20 02:00:00 PM,6.153,,,,,
986,08/31/20 03:00:00 PM,6.153,,,,,
987,08/31/20 04:00:00 PM,6.179,,,,,
988,08/31/20 05:00:00 PM,6.179,,,,,
989,08/31/20 06:00:00 PM,6.153,,,,,
990,08/31/20 07:00:00 PM,6.128,,,,,
991,08/31/20 08:00:00 PM,6.128,,,,,
992,08/31/20 09:00:00 PM,6.128,,,,,
993,08/31/20 10:00:00 PM,6.102,,,,,
994,08/31/20 11:00:00 PM,6.102,,,,,
995,09/01/20 12:00:00 AM,6.077,,,,,
996,09/01/20 01:00:00 AM,6.077,,,,,
997,09/01/20 02:00:00 AM,6.051,,,,,
998,09/01/20 03:00:00 AM,6.051,,,,,
999,09/01/20 04:00:00 AM,6.026,,,,,
1000,09/01/20 05:00:00 AM,6.026,,,,,
1001,09/01/20 06:00:00 AM,6.026,,,,,
1002,09/01/20 07:00:00 AM,6.026,,,,,
1003,09/01/20 08:00:00 AM,6.026,,,,,
1004,09/01/20 09:00:00 AM,6.026,,,,,
1005,09/01/20 10:00:00 AM,6.026,,,,,
1006,09/01/20 11:00:00 AM,6.026,,,,,
1007,09/01/20 12:00:00 PM,6.026,,,,,
1008,09/01/20 01:00:00 PM,6.026,,,,,
1009,09/01/20 02:00:00 PM,6.026,,,,,
1010,09/01/20 03:00:00 PM,6.026,,,,,
1011,09/01/20 04:00:00 PM,6.026,,,,,
1012,09/01/20 05:00:00 PM,6.051,,,,,
1013,09/01/20 06:00:00 PM,6.051,,,,,
1014,09/01/20 07:00:00 PM,6.077,,,,,
1015,09/01/20 08:00:00 PM,6.077,,,,,
1016,09/01/20 09:00:00 PM,6.077,,,,,
1017,09/01/20 10:00:00 PM,6.077,,,,,
1018,09/01/20 11:00:00 PM,6.077,,,,,
1019,09/02/20 12:00:00 AM,6.102,,,,,
1020,09/02/20 01:00:00 AM,6.077,,,,,
1021,09/02/20 02:00:00 AM,6.102,,,,,
1022,09/02/20 03:00:00 AM,6.102,,,,,
1023,09/02/20 04:00:00 AM,6.102,,,,,
1024,09/02/20 05:00:00 AM,6.128,,,,,
1025,09/02/20 06:00:00 AM,6.102,,,,,
1026,09/02/20 07:00:00 AM,6.128,,,,,
1027,09/02/20 08:00:00 AM,6.153,,,,,
1028,09/02/20 09:00:00 AM,6.179,,,,,
1029,09/02/20 10:00:00 AM,6.179,,,,,
1030,09/02/20 11:00:00 AM,6.204,,,,,
1031,09/02/20 12:00:00 PM,6.204,,,,,
1032,09/02/20 01:00:00 PM,6.230,,,,,
1033,09/02/20 02:00:00 PM,6.230,,,,,
1034,09/02/20 03:00:00 PM,6.230,,,,,
1035,09/02/20 04:00:00 PM,6.230,,,,,
1036,09/02/20 05:00:00 PM,6.230,,,,,
1037,09/02/20 06:00:00 PM,6.255,,,,,
1038,09/02/20 07:00:00 PM,6.255,,,,,
1039,09/02/20 08:00:00 PM,6.255,,,,,
1040,09/02/20 09:00:00 PM,6.230,,,,,
1041,09/02/20 10:00:00 PM,6.230,,,,,
1042,09/02/20 11:00:00 PM,6.230,,,,,
1043,09/03/20 12:00:00 AM,6.230,,,,,
1044,09/03/20 01:00:00 AM,6.230,,,,,
1045,09/03/20 02:00:00 AM,6.230,,,,,
1046,09/03/20 03:00:00 AM,6.230,,,,,
1047,09/03/20 04:00:00 AM,6.230,,,,,
1048,09/03/20 05:00:00 AM,6.230,,,,,
1049,09/03/20 06:00:00 AM,6.230,,,,,
1050,09/03/20 07:00:00 AM,6.230,,,,,
1051,09/03/20 08:00:00 AM,6.255,,,,,
1052,09/03/20 09:00:00 AM,6.255,,,,,
1053,09/03/20 10:00:00 AM,6.255,,,,,
1054,09/03/20 11:00:00 AM,6.255,,,,,
1055,09/03/20 12:00:00 PM,6.281,,,,,
1056,09/03/20 01:00:00 PM,6.306,,,,,
